Running.Test.Number,Test.Number.in.Iteration,Cost.Centric.Buffer,Cost.Centric.PDI,Conductance.Centric.Buffer,Conductance.Centric.PDI,DEM.error,Stochasticticity.error.for.time,Conductance.Value.Great.House,Conductance.Value.Great.Kiva,Conductance.Value.Earthen.Mound,Conductance.Value.Herradura
649,24,3.228015142,90716490.11,9.777147706,35609190.34,1.296899061,0.038638108,0.003340118,0.002672094,0.002137675,0.00171014
650,25,3.228015142,90716490.11,9.777147706,35609190.34,1.296899061,0.022686864,0.003801459,0.003041167,0.002432933,0.001946347
651,1,2.094606513,35560657.28,6.173719086,57623721.53,0.949789084,0.069109806,0.002219562,0.001775649,0.001420519,0.001136416
652,2,2.094606513,35560657.28,6.173719086,57623721.53,0.949789084,0.095986632,0.002664635,0.002131708,0.001705366,0.001364293
653,3,2.094606513,35560657.28,6.173719086,57623721.53,0.949789084,0.094959771,0.003448316,0.002758653,0.002206922,0.001765538
654,4,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.062797526,0.00237514,0.001900112,0.00152009,0.001216072
655,5,2.094352122,35559755.8,12.95572716,60869616.88,0.949789084,0.085571205,0.001519384,0.001215508,0.000972406,0.000777925
656,6,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.022447685,0.002272698,0.001818158,0.001454527,0.001163621
657,7,2.094352122,35559755.8,12.95572716,60869875.26,0.949789084,0.048069396,0.001909645,0.001527716,0.001222173,0.000977738
658,8,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.003915403,0.002649437,0.00211955,0.00169564,0.001356512
659,9,2.094352122,35559755.8,12.95572716,60869616.88,0.949789084,0.049703531,0.001358573,0.001086859,0.000869487,0.00069559
660,10,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.018984928,0.00560201,0.004481608,0.003585286,0.002868229
661,11,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.028036319,0.004025339,0.003220272,0.002576217,0.002060974
662,12,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.0546197,0.003910716,0.003128573,0.002502858,0.002002287
663,13,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.013943479,0.002548219,0.002038575,0.00163086,0.001304688
664,14,2.094352122,35559755.8,12.95572716,60869875.26,0.949789084,0.042885096,0.001863528,0.001490822,0.001192658,0.000954126
665,15,2.094352122,35559755.8,12.95572716,60869616.88,0.949789084,0.053920806,0.001139176,0.00091134,0.000729072,0.000583258
666,16,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.029311042,0.00386756,0.003094048,0.002475239,0.001980191
667,17,2.094352122,35559755.8,6.172970292,57624623.01,0.949789084,0.063912598,0.004925882,0.003940706,0.003152565,0.002522052
668,18,2.094352188,35508094.15,6.171230732,57622429.04,0.949789084,0.034797051,0.003435708,0.002748566,0.002198853,0.001759082
669,19,2.094352188,35508094.15,6.171230732,57622429.04,0.949789084,0.003298357,0.003378122,0.002702497,0.002161998,0.001729598
670,20,2.094352211,35491077.16,6.171230695,57613144.53,0.949789084,0.022345145,0.003109246,0.002487397,0.001989918,0.001591934
671,21,2.094352211,35491077.16,6.171230695,57613144.53,0.949789084,0.023533183,0.002013806,0.001611045,0.001288836,0.001031069
672,22,2.094352211,35491077.16,6.171230695,57613144.53,0.949789084,0.022517738,0.002691424,0.002153139,0.001722511,0.001378009
673,23,2.094352211,35491077.16,12.95207611,60858138.4,0.949789084,0.001759683,0.001373965,0.001099172,0.000879337,0.00070347
674,24,2.092834162,35752920.43,12.94321242,61553556.84,0.949789084,0.05474225,0.002573325,0.00205866,0.001646928,0.001317542
675,25,2.092834162,35752920.43,12.94321242,61553556.84,0.949789084,0.05624342,0.002907362,0.002325889,0.001860711,0.001488569
676,1,3.713690759,60059764.16,9.767563816,21905633.64,0.213417185,0.043024093,0.005016107,0.004012886,0.003210309,0.002568247
677,2,3.713690759,60059764.16,12.57399451,18407405.41,0.213417185,0.012069719,0.003601974,0.002881579,0.002305264,0.001844211
678,3,3.713238395,60219463.86,12.57246237,18657456.13,0.213417185,0.080443347,0.002092642,0.001674114,0.001339291,0.001071433
679,4,3.707390626,60297165.05,12.60704972,27327887.55,0.213417185,0.042045706,0.00328138,0.002625104,0.002100083,0.001680066
680,5,3.707390626,60297165.05,12.60705087,27182520.59,0.213417185,0.043442428,0.00351797,0.002814376,0.002251501,0.001801201
681,6,3.707390626,60297165.05,12.51223392,16260660.48,0.213417185,0.034295626,0.00279186,0.002233488,0.00178679,0.001429432
682,7,3.707390626,60297165.05,12.60705126,27121308.96,0.213417185,0.025575545,0.004160971,0.003328777,0.002663021,0.002130417
683,8,3.707390626,60297165.05,12.51223392,16260660.48,0.213417185,0.079188517,0.002693302,0.002154642,0.001723714,0.001378971
684,9,3.707390626,60297165.05,12.60705088,27181228.56,0.213417185,0.041125571,0.003494249,0.002795399,0.002236319,0.001789055
685,10,3.707390626,60297165.05,12.60704972,27327887.55,0.213417185,0.059054837,0.003256054,0.002604843,0.002083874,0.001667099
686,11,3.695953522,43403364.86,6.155497769,5996980.967,0.213417185,0.076574707,0.002457495,0.001965996,0.001572797,0.001258237
687,12,3.695953522,43403364.86,6.15549776,5994667.883,0.213417185,0.033107223,0.003374984,0.002699987,0.00215999,0.001727992
688,13,3.695953522,43403364.86,6.155494901,5253356.652,0.213417185,0.02634729,0.001855797,0.001484637,0.00118771,0.000950168
689,14,3.695953522,43403364.86,6.155497769,5996980.967,0.213417185,0.059956017,0.002497564,0.001998051,0.001598441,0.001278753
690,15,3.695953522,43403364.86,6.155496867,5763429.559,0.213417185,0.065590521,0.002301419,0.001841135,0.001472908,0.001178326
691,16,3.695953522,43403364.86,6.155497809,6011452.95,0.213417185,0.027970053,0.003818892,0.003055113,0.002444091,0.001955272
692,17,3.695953522,43403364.86,6.155497745,5994926.086,0.213417185,0.023878874,0.003710572,0.002968458,0.002374766,0.001899813
693,18,3.695953522,43403364.86,19.73489704,22556401.14,0.213417185,0.042541304,0.004526357,0.003621086,0.002896868,0.002317495
694,19,3.695953522,43403364.86,6.155497769,5996980.967,0.213417185,0.034256337,0.002412184,0.001929747,0.001543798,0.001235038
695,20,3.695953522,43403364.86,6.155497809,6011452.95,0.213417185,0.041627795,0.003783754,0.003027003,0.002421603,0.001937282
696,21,3.695953522,43403364.86,6.155497769,5996980.967,0.213417185,0.059687286,0.00239764,0.001918112,0.001534489,0.001227592
697,22,3.695953522,43403364.86,6.15549776,5994667.883,0.213417185,0.064848529,0.003366052,0.002692842,0.002154273,0.001723419
698,23,3.695953522,43403364.86,6.15549839,6162242.817,0.213417185,0.040466154,0.004115898,0.003292718,0.002634175,0.00210734
699,24,3.695953522,43403364.86,6.733369125,6388886.871,0.213417185,0.063420282,0.001468881,0.001175105,0.000940084,0.000752067
700,25,3.695953522,43403364.86,6.155498396,6163791.458,0.213417185,0.047023664,0.004018398,0.003214718,0.002571774,0.00205742
701,1,2.849902214,56416810.5,11.84212224,18255985.93,0.155583616,0.062570082,0.003927011,0.003141609,0.002513287,0.00201063
702,2,2.847477408,56146503.26,11.77658988,15711156.39,0.155583616,0.018679141,0.00182449,0.001459592,0.001167674,0.000934139
703,3,2.847508762,38704971.27,11.83206252,15643021.45,0.155583616,0.076710316,0.003962595,0.003170076,0.002536061,0.002028849
704,4,2.847508762,38704971.27,12.72168289,26835597.55,0.155583616,0.053338279,0.004247208,0.003397767,0.002718213,0.002174571
705,5,2.847508762,38704971.27,11.77658934,15650021.6,0.155583616,0.064897937,0.003308833,0.002647066,0.002117653,0.001694123
706,6,2.847508762,38704971.27,11.83206254,15640465.69,0.155583616,0.014313849,0.00376323,0.003010584,0.002408467,0.001926774
707,7,2.847508762,38704971.27,11.83206254,15640465.69,0.155583616,0.040858938,0.003761717,0.003009374,0.002407499,0.001925999
708,8,2.847508762,38704971.27,11.77658896,15701120.11,0.155583616,0.097889351,0.002368164,0.001894531,0.001515625,0.0012125
709,9,2.684056636,38201232.87,13.34149569,4541808.251,0.155583616,0.079337895,0.002762726,0.002210181,0.001768145,0.001414516
710,10,2.684056636,38201232.87,13.34149549,4518850.678,0.155583616,0.055839903,0.003721566,0.002977253,0.002381802,0.001905442
711,11,2.684056636,38201232.87,17.28874659,18823067.45,0.155583616,0.022322761,0.004752988,0.00380239,0.003041912,0.00243353
712,12,2.684056636,38201232.87,2.684045837,44577143.49,0.155583616,0.071115568,0.000481871,0.000385497,0.000308398,0.000246718
713,13,2.684056636,38201232.87,13.34149598,4592307.899,0.155583616,0.031803218,0.00231507,0.001852056,0.001481645,0.001185316
714,14,2.684056636,38201232.87,13.34149598,4592307.899,0.155583616,0.077226003,0.002317771,0.001854217,0.001483373,0.001186699
715,15,2.684056636,38201232.87,13.34149549,4518076.828,0.155583616,0.077322691,0.003479452,0.002783562,0.00222685,0.00178148
716,16,2.684056636,38201232.87,13.34149549,4518076.828,0.155583616,0.002377003,0.003563862,0.00285109,0.002280872,0.001824697
717,17,2.684056636,38201232.87,7.40105602,9966902.555,0.155583616,0.035231049,0.000721298,0.000577038,0.000461631,0.000369305
718,18,2.684056636,38201232.87,13.34149557,4543873.43,0.155583616,0.080710354,0.002640985,0.002112788,0.00169023,0.001352184
719,19,2.684056636,38201232.87,16.79818386,18804827.61,0.155583616,0.008072929,0.004218382,0.003374705,0.002699764,0.002159811
720,20,2.684056636,38201232.87,13.34149549,4518076.828,0.155583616,0.059051998,0.003551649,0.002841319,0.002273055,0.001818444
721,21,2.684056636,38201232.87,17.28874659,18823067.45,0.155583616,0.016241055,0.004787341,0.003829873,0.003063898,0.002451119
722,22,2.684056636,38201232.87,13.3414955,4519108.509,0.155583616,0.06464411,0.003118005,0.002494404,0.001995523,0.001596418
723,23,2.684056636,38201232.87,13.34149598,4592049.28,0.155583616,0.055735856,0.002505707,0.002004566,0.001603652,0.001282922
724,24,2.684056636,38201232.87,7.723864074,10356070.53,0.155583616,0.032428272,0.001167382,0.000933906,0.000747125,0.0005977
725,25,2.684056636,38201232.87,13.3414955,4519108.509,0.155583616,0.066885245,0.003299721,0.002639777,0.002111822,0.001689457
726,1,2.085591009,53907497.37,16.18409965,30476517.82,1.152271868,0.014789947,0.00197574,0.001580592,0.001264473,0.001011579
727,2,2.085591009,53907497.37,16.18151021,30136789.1,1.152271868,0.04545976,0.004605221,0.003684177,0.002947342,0.002357873
728,3,2.085591009,53907497.37,16.18151021,30136789.1,1.152271868,0.021177523,0.0049976,0.00399808,0.003198464,0.002558771
729,4,2.085591009,53907497.37,16.18151021,30136789.1,1.152271868,0.047768627,0.004182589,0.003346071,0.002676857,0.002141485
730,5,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.04371013,0.002477146,0.001981717,0.001585373,0.001268299
731,6,2.085591009,53907497.37,16.18151021,30136789.1,1.152271868,0.064332883,0.005242921,0.004194337,0.003355469,0.002684376
732,7,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.051077556,0.002441292,0.001953033,0.001562427,0.001249941
733,8,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.038271038,0.002779114,0.002223291,0.001778633,0.001422907
734,9,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.07978081,0.002498027,0.001998422,0.001598738,0.00127899
735,10,2.085591009,53907497.37,16.18152086,31746936.71,1.152271868,0.047308866,0.001039585,0.000831668,0.000665334,0.000532267
736,11,2.085591009,53907497.37,16.18409964,30475486.17,1.152271868,0.02681666,0.002250388,0.00180031,0.001440248,0.001152199
737,12,2.085591009,53907497.37,16.18152086,31746936.71,1.152271868,0.029205998,0.001424419,0.001139535,0.000911628,0.000729303
738,13,2.085591009,53907497.37,16.18152086,31746936.71,1.152271868,2.18E-05,0.001298909,0.001039127,0.000831302,0.000665042
739,14,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.051905671,0.002654647,0.002123718,0.001698974,0.001359179
740,15,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.013226767,0.003140665,0.002512532,0.002010026,0.001608021
741,16,2.085591009,53907497.37,16.18409964,30475486.17,1.152271868,0.03234422,0.002250481,0.001800384,0.001440308,0.001152246
742,17,2.085591009,53907497.37,16.18151021,30136789.1,1.152271868,0.065229863,0.003542376,0.002833901,0.002267121,0.001813696
743,18,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.003214942,0.00246593,0.001972744,0.001578195,0.001262556
744,19,2.085591009,53907497.37,16.18409965,30475228.32,1.152271868,0.055866321,0.002356217,0.001884973,0.001507979,0.001206383
745,20,2.085257165,54039940.76,16.17699496,33370584.18,1.152271868,0.048819439,0.003421781,0.002737425,0.00218994,0.001751952
746,21,2.085257165,54039940.76,16.17699496,33370584.18,1.152271868,0.052737202,0.002722938,0.00217835,0.00174268,0.001394144
747,22,2.082665775,53117465.33,16.22428391,30036121.34,1.152271868,0.045397826,0.003134112,0.00250729,0.002005832,0.001604665
748,23,2.082665775,53117465.33,16.22428308,29955055.73,1.152271868,0.040668807,0.002771033,0.002216826,0.001773461,0.001418769
749,24,2.082665775,53117465.33,16.2152108,32940261.82,1.152271868,0.040335701,0.001613326,0.001290661,0.001032528,0.000826023
750,25,2.082665775,53117465.33,16.22428391,30036121.34,1.152271868,0.050916592,0.004225355,0.003380284,0.002704227,0.002163382
751,1,1.207053958,46277954.16,20.96518144,14792571.11,0.356794069,0.069839222,0.003876714,0.003101371,0.002481097,0.001984878
752,2,1.207053958,46277954.16,20.96518144,14792571.11,0.356794069,0.082008464,0.003892776,0.00311422,0.002491376,0.001993101
753,3,1.207053958,46277954.16,19.69563721,14879347.26,0.356794069,0.051569006,0.002388817,0.001911054,0.001528843,0.001223074
754,4,1.207053958,46277954.16,19.69563813,15144990.44,0.356794069,0.04041254,0.003355665,0.002684532,0.002147625,0.0017181
755,5,1.207053958,46277954.16,20.96518144,14792571.11,0.356794069,0.066365444,0.003866993,0.003093594,0.002474876,0.0019799
756,6,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.072017645,0.003232513,0.00258601,0.002068808,0.001655047
757,7,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.057732075,0.003008351,0.002406681,0.001925344,0.001540276
758,8,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.019050784,0.002501842,0.002001473,0.001601179,0.001280943
759,9,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.073165148,0.003346795,0.002677436,0.002141949,0.001713559
760,10,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.031375182,0.003316018,0.002652815,0.002122252,0.001697801
761,11,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.098773663,0.00263311,0.002106488,0.001685191,0.001348152
762,12,1.206202382,19531364.02,9.916460424,58798290.23,0.356794069,0.045711466,0.001436682,0.001149346,0.000919477,0.000735581
763,13,1.206202382,19531364.02,9.916459786,58695041.25,0.356794069,0.013860949,0.001360632,0.001088506,0.000870804,0.000696644
764,14,1.206202382,19531364.02,14.50289172,4600762.899,0.356794069,0.092588122,0.003516136,0.002812908,0.002250327,0.001800261
765,15,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.080841417,0.003340395,0.002672316,0.002137853,0.001710282
766,16,1.206202382,19531364.02,9.916460424,58798290.23,0.356794069,0.050300474,0.001973548,0.001578838,0.001263071,0.001010457
767,17,1.206202382,19531364.02,9.916460424,58798290.23,0.356794069,0.033337813,0.001822224,0.001457779,0.001166224,0.000932979
768,18,1.206202382,19531364.02,15.77096366,4251186.72,0.356794069,0.037348813,0.003903593,0.003122875,0.0024983,0.00199864
769,19,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.058319832,0.002938393,0.002350715,0.001880572,0.001504457
770,20,1.206202382,19531364.02,9.916460424,58798290.23,0.356794069,0.085024063,0.001737315,0.001389852,0.001111881,0.000889505
771,21,1.206202382,19531364.02,9.916460424,58798290.23,0.356794069,0.024156372,0.001760376,0.0014083,0.00112664,0.000901312
772,22,1.206202382,19531364.02,10.89912632,259495.1017,0.356794069,0.059099016,0.002134691,0.001707753,0.001366202,0.001092962
773,23,1.206202382,19531364.02,14.50289171,4602056.631,0.356794069,0.072510435,0.003074932,0.002459946,0.001967957,0.001574365
774,24,1.206202382,19531364.02,10.89912632,259495.1017,0.356794069,0.083557498,0.002347828,0.001878263,0.00150261,0.001202088
775,25,1.206202382,19531364.02,14.50289172,4600762.899,0.356794069,0.032665873,0.003634303,0.002907443,0.002325954,0.001860763
776,1,0.897030491,14571663.92,12.37697058,7789234.415,0.448080404,0.06365388,0.003706283,0.002965026,0.002372021,0.001897617
777,2,0.897030487,14577845.58,12.37697053,7795416.074,0.448080404,0.074106666,0.003688933,0.002951147,0.002360917,0.001888734
778,3,0.897030487,14577845.58,11.95882973,36598672.99,0.448080404,0.002649849,0.002353742,0.001882994,0.001506395,0.001205116
779,4,0.89533938,15283254.87,13.91993028,9878847.252,0.448080404,0.076169956,0.002624017,0.002099213,0.001679371,0.001343496
780,5,0.89533938,15283254.87,13.91993028,9878847.252,0.448080404,0.036709006,0.002866192,0.002292953,0.001834363,0.00146749
781,6,0.89533938,15283254.87,13.91994622,8061501.376,0.448080404,0.075079378,0.005515225,0.00441218,0.003529744,0.002823795
782,7,0.89533938,15283254.87,13.91993028,9878847.252,0.448080404,0.070561944,0.003079213,0.002463371,0.001970697,0.001576557
783,8,0.89533938,15283254.87,13.91993914,8868909.884,0.448080404,0.047181949,0.004161908,0.003329527,0.002663621,0.002130897
784,9,0.89533938,15283254.87,8.625839251,60951937.06,0.448080404,0.124105973,0.002439641,0.001951713,0.00156137,0.001249096
785,10,0.89533938,15283254.87,13.91993914,8868909.884,0.448080404,0.030580999,0.003732414,0.002985932,0.002388745,0.001910996
786,11,0.89533938,15283254.87,8.625839251,60951937.06,0.448080404,0.034846775,0.002250368,0.001800294,0.001440235,0.001152188
787,12,0.89533938,15283254.87,13.91993028,9878847.252,0.448080404,0.058437551,0.002595706,0.002076565,0.001661252,0.001329001
788,13,0.89533938,15283254.87,13.91993028,9878847.252,0.448080404,0.051342069,0.002724083,0.002179267,0.001743413,0.001394731
